Smileygirli,78,2012-11-07 22:04:46 -0500,1352343886
of-california,84,2012-11-07 22:04:52 -0500,1352343892
LipstickVouge,77,2012-11-07 22:04:57 -0500,1352343897
KCupidLetsDance,75,2012-11-07 22:05:03 -0500,1352343903
Messawise,88,2012-11-07 22:05:09 -0500,1352343909
V-Lovely,93,2012-11-07 22:05:14 -0500,1352343914
violetprison2,87,2012-11-07 22:05:20 -0500,1352343920
Nietzsche_fan,78,2012-11-07 22:05:25 -0500,1352343925
norevisions,92,2012-11-07 22:05:31 -0500,1352343931
shout_it_out,81,2012-11-07 22:05:36 -0500,1352343936
Havens88,87,2012-11-07 22:05:41 -0500,1352343941
tinam11,93,2012-11-07 22:05:47 -0500,1352343947
ashbots,64,2012-11-07 22:05:52 -0500,1352343952
bostondaisy,77,2012-11-07 22:05:58 -0500,1352343958
RosanaTheSelkie,89,2012-11-07 22:06:03 -0500,1352343963
sirensong63,89,2012-11-07 22:06:09 -0500,1352343969
AlisonRuth,85,2012-11-07 22:06:15 -0500,1352343975
sunny_dd,91,2012-11-07 22:06:20 -0500,1352343980
hazefl,70,2012-11-07 22:06:26 -0500,1352343986
bvsrocksmysocks,86,2012-11-07 22:06:31 -0500,1352343991
vidivichi,87,2012-11-07 22:06:37 -0500,1352343997
masticatrix,83,2012-11-07 22:06:43 -0500,1352344003
thedirgni,87,2012-11-07 22:06:48 -0500,1352344008
IncorporableGal,94,2012-11-07 22:06:54 -0500,1352344014
sameyeam12,67,2012-11-07 22:06:59 -0500,1352344019
chelsbell14,88,2012-11-07 22:07:05 -0500,1352344025
bukoswkilovesme,74,2012-11-07 22:07:10 -0500,1352344030
NotMyRealName77,93,2012-11-07 22:07:16 -0500,1352344036
ilikeyoumaude,86,2012-11-07 22:07:21 -0500,1352344041
ooooooo0o0,74,2012-11-07 22:07:27 -0500,1352344047
researchissexy,71,2012-11-07 22:07:32 -0500,1352344052
researchissexy,71,2012-11-07 22:07:38 -0500,1352344058
lyndsey412,78,2012-11-07 22:07:44 -0500,1352344064
belle_noiseuse,88,2012-11-07 22:07:49 -0500,1352344069
gretchg884,57,2012-11-07 22:07:55 -0500,1352344075
GoodWillPunting,84,2012-11-07 22:08:00 -0500,1352344080
apple_of_war,93,2012-11-07 22:08:06 -0500,1352344086
PamHaleN,82,2012-11-07 22:08:11 -0500,1352344091
EmaleeB,74,2012-11-07 22:08:17 -0500,1352344097
ljt092,68,2012-11-07 22:08:22 -0500,1352344102
_alert_,90,2012-11-07 22:08:28 -0500,1352344108
WestCoast2East,83,2012-11-07 22:08:33 -0500,1352344113
pseu,76,2012-11-07 22:08:39 -0500,1352344119
danadu3,74,2012-11-07 22:08:44 -0500,1352344124
moonbi,86,2012-11-07 22:08:50 -0500,1352344130
lucialu62,69,2012-11-07 22:08:56 -0500,1352344136
oddletters,75,2012-11-07 22:09:01 -0500,1352344141
sunshinegirlLA,74,2012-11-07 22:09:07 -0500,1352344147
samanthasarah,54,2012-11-07 22:09:12 -0500,1352344152
virtueturnsvice,83,2012-11-07 22:09:18 -0500,1352344158
hannah_29,90,2012-11-07 22:09:23 -0500,1352344163
BitingBullets,90,2012-11-07 22:09:29 -0500,1352344169
aedolon8,95,2012-11-07 22:09:34 -0500,1352344174
VelvetandSuede,88,2012-11-07 22:09:40 -0500,1352344180
NotLizzy,74,2012-11-07 22:09:46 -0500,1352344186
kmearly,58,2012-11-07 22:09:51 -0500,1352344191
Phylidia,81,2012-11-07 22:09:57 -0500,1352344197
stacymsr,63,2012-11-07 22:10:02 -0500,1352344202
elminato,68,2012-11-07 22:10:08 -0500,1352344208
twolfgan,74,2012-11-07 22:10:14 -0500,1352344214
jessica_36,77,2012-11-07 22:10:19 -0500,1352344219
MaryAurora,63,2012-11-07 22:10:24 -0500,1352344224
bluebird927,63,2012-11-07 22:10:30 -0500,1352344230
EmilyJMG,76,2012-11-07 22:10:36 -0500,1352344236
raccha,83,2012-11-07 22:10:41 -0500,1352344241
nikkipags,67,2012-11-07 22:10:47 -0500,1352344247
buvvybb,81,2012-11-07 22:10:52 -0500,1352344252
orangeorange8,75,2012-11-07 22:10:58 -0500,1352344258
higgs77,65,2012-11-07 22:11:04 -0500,1352344264
BillyFinch,90,2012-11-07 22:11:09 -0500,1352344269
slph022,86,2012-11-07 22:11:15 -0500,1352344275
rexmanningday88,90,2012-11-07 22:11:20 -0500,1352344280
wittylyrics,81,2012-11-07 22:11:26 -0500,1352344286
annafelloff,82,2012-11-07 22:11:32 -0500,1352344292
moonbi,86,2012-11-07 22:11:37 -0500,1352344297
Fructose7,83,2012-11-07 22:11:43 -0500,1352344303
HeyItsKerri,94,2012-11-07 22:11:49 -0500,1352344309
SoftlyRaining,90,2012-11-07 22:11:54 -0500,1352344314
DrZaiusDrZaius,87,2012-11-07 22:12:00 -0500,1352344320
ADudek,88,2012-11-07 22:12:05 -0500,1352344325
elpugh,80,2012-11-07 22:12:11 -0500,1352344331
_Tamarind_,88,2012-11-07 22:12:16 -0500,1352344336
artichokehut,79,2012-11-07 22:12:22 -0500,1352344342
mander_rose,89,2012-11-07 22:12:27 -0500,1352344347
Lots_of_Pie,82,2012-11-07 22:12:33 -0500,1352344353
Lee_Lew,71,2012-11-07 22:12:38 -0500,1352344358
Phylidia,81,2012-11-07 22:12:44 -0500,1352344364
of-california,84,2012-11-07 22:12:50 -0500,1352344370
hjenny,76,2012-11-07 22:12:55 -0500,1352344375
UneMarguerite,86,2012-11-07 22:13:01 -0500,1352344381
mapittome,91,2012-11-07 22:13:06 -0500,1352344386
ooooooo0o0,74,2012-11-07 22:13:12 -0500,1352344392
Ladystardust24,76,2012-11-07 22:13:18 -0500,1352344398
Drea-Victoria,68,2012-11-07 22:13:23 -0500,1352344403
pareidolio,72,2012-11-07 22:13:29 -0500,1352344409
pumpkin_dreams,93,2012-11-07 22:13:35 -0500,1352344415
turdterrorist,86,2012-11-07 22:13:40 -0500,1352344420
polka-dotted,89,2012-11-08 07:22:31 -0500,1352377351
Veronique101,91,2012-11-08 07:22:36 -0500,1352377356
Alanasauras,72,2012-11-08 07:22:42 -0500,1352377362
coopers12,58,2012-11-08 07:22:47 -0500,1352377367
ohmyskoobydoo,86,2012-11-08 07:22:52 -0500,1352377372
christinevino,94,2012-11-08 07:22:58 -0500,1352377378
sbfeiscs,93,2012-11-08 07:23:03 -0500,1352377383
Lindz7887,69,2012-11-08 07:23:09 -0500,1352377389
apple_of_war,93,2012-11-08 07:23:14 -0500,1352377394
rjarasaurus,66,2012-11-08 07:23:19 -0500,1352377399
annafelloff,82,2012-11-08 07:23:25 -0500,1352377405
zombie_pocalypse,87,2012-11-08 07:23:30 -0500,1352377410
jessbabe23,84,2012-11-08 07:23:36 -0500,1352377416
callaphon,79,2012-11-08 07:23:41 -0500,1352377421
jeunething,85,2012-11-08 07:23:47 -0500,1352377427
derangedQ,87,2012-11-08 07:23:53 -0500,1352377433
V-Lovely,93,2012-11-08 07:23:58 -0500,1352377438
shakeyourkittyx,94,2012-11-08 07:24:04 -0500,1352377444
teainabox,74,2012-11-08 07:24:09 -0500,1352377449
ClairGris,84,2012-11-08 07:24:15 -0500,1352377455
stopthatfrog,86,2012-11-08 07:24:20 -0500,1352377460
Coffeelady03,74,2012-11-08 07:24:25 -0500,1352377465
sarah882288,84,2012-11-08 07:24:31 -0500,1352377471
fitsandfevers,82,2012-11-08 07:24:36 -0500,1352377476
aameliee,87,2012-11-08 07:24:41 -0500,1352377481
Lanark3,73,2012-11-08 07:24:47 -0500,1352377487
_ecdysiast_,88,2012-11-08 07:24:52 -0500,1352377492
dmhtx12,69,2012-11-08 07:24:58 -0500,1352377498
leevg,86,2012-11-08 07:25:03 -0500,1352377503
uhhuhoksure,82,2012-11-08 07:25:09 -0500,1352377509
graceminna,81,2012-11-08 07:25:14 -0500,1352377514
3_42pm,93,2012-11-08 07:25:20 -0500,1352377520
epilo,76,2012-11-08 07:25:25 -0500,1352377525
urbandecayy,80,2012-11-08 07:25:31 -0500,1352377531
KCupidLetsDance,75,2012-11-08 07:25:36 -0500,1352377536
ms_wiley,88,2012-11-08 07:25:41 -0500,1352377541
IamtheWendy,84,2012-11-08 07:25:47 -0500,1352377547
ldyred,67,2012-11-08 07:25:52 -0500,1352377552
alexislexus,88,2012-11-08 07:25:58 -0500,1352377558
SimplySashi,73,2012-11-08 07:26:03 -0500,1352377563
Valeriexo,86,2012-11-08 07:26:08 -0500,1352377568
ForeignWindow,83,2012-11-08 07:26:14 -0500,1352377574
cradlegin,90,2012-11-08 07:26:19 -0500,1352377579
lokiiagobaelish,80,2012-11-08 07:26:25 -0500,1352377585
Fructose7,83,2012-11-08 07:26:30 -0500,1352377590
BelleCurves,84,2012-11-08 07:26:36 -0500,1352377596
Sapphira603,86,2012-11-08 07:26:41 -0500,1352377601
xnaughtykittenx,92,2012-11-08 07:26:47 -0500,1352377607
mllezizou,61,2012-11-08 07:26:52 -0500,1352377612
ajhailes,89,2012-11-08 07:26:57 -0500,1352377617
amelia__pond,91,2012-11-08 07:27:03 -0500,1352377623
gradecongirl,80,2012-11-08 07:27:08 -0500,1352377628
callaphon,79,2012-11-08 07:27:14 -0500,1352377634
sgroves,71,2012-11-08 07:27:19 -0500,1352377639
Tiana2009,70,2012-11-08 07:27:24 -0500,1352377644
PanterraX,84,2012-11-08 07:27:30 -0500,1352377650
macsayswoah,71,2012-11-08 07:27:35 -0500,1352377655
SnowtaShark,63,2012-11-08 07:27:41 -0500,1352377661
shmands,92,2012-11-08 07:27:46 -0500,1352377666
cradlegin,90,2012-11-08 07:27:52 -0500,1352377672
aedolon8,95,2012-11-08 07:27:57 -0500,1352377677
Jojobeana,84,2012-11-08 07:28:03 -0500,1352377683
laurachance,89,2012-11-08 07:28:08 -0500,1352377688
subtle_ish,83,2012-11-08 07:28:14 -0500,1352377694
kateshira,81,2012-11-08 07:28:19 -0500,1352377699
theuncollected,87,2012-11-08 07:28:25 -0500,1352377705
rideau01,92,2012-11-08 07:28:30 -0500,1352377710
staragze84,95,2012-11-08 07:28:35 -0500,1352377715
TigrisVirgata,85,2012-11-08 07:28:41 -0500,1352377721
gretchg884,57,2012-11-08 07:28:46 -0500,1352377726
Atey1,74,2012-11-08 07:28:51 -0500,1352377731
_ecdysiast_,88,2012-11-08 07:28:57 -0500,1352377737
joypowers,84,2012-11-08 07:29:02 -0500,1352377742
scs521,79,2012-11-08 07:29:09 -0500,1352377749
Odyssey-Blue,64,2012-11-08 07:29:14 -0500,1352377754
SammyRiley,71,2012-11-08 07:29:20 -0500,1352377760
aameliee,87,2012-11-08 07:29:25 -0500,1352377765
horribleforever,90,2012-11-08 07:29:30 -0500,1352377770
horribleforever,90,2012-11-08 07:29:36 -0500,1352377776
microsarahology,92,2012-11-08 07:29:41 -0500,1352377781
ghostxbaby,91,2012-11-08 07:29:47 -0500,1352377787
sexandmockery,59,2012-11-08 07:29:52 -0500,1352377792
ramfisgasolina,78,2012-11-08 07:29:57 -0500,1352377797
christinevino,94,2012-11-08 07:30:03 -0500,1352377803
intheclouds9,86,2012-11-08 07:30:08 -0500,1352377808
siobhanalexandr,72,2012-11-08 07:30:14 -0500,1352377814
_oh_hai_,86,2012-11-08 07:30:19 -0500,1352377819
lingzuma,77,2012-11-08 07:30:24 -0500,1352377824
skimstar,68,2012-11-08 07:30:30 -0500,1352377830
SyrenSuccubus,83,2012-11-08 07:30:36 -0500,1352377836
blackpolkadots,76,2012-11-08 07:30:41 -0500,1352377841
quacktheduck,84,2012-11-08 07:30:46 -0500,1352377846
apple_of_war,93,2012-11-08 07:30:52 -0500,1352377852
drender310,88,2012-11-08 07:30:57 -0500,1352377857
phlogisticator,93,2012-11-08 07:31:03 -0500,1352377863
SanchoPanza18,85,2012-11-08 07:31:08 -0500,1352377868
insrtwittyremrk,85,2012-11-08 07:31:13 -0500,1352377873
sunny_dd,91,2012-11-08 07:31:19 -0500,1352377879
buvvybb,81,2012-11-08 07:31:24 -0500,1352377884
TheoryThought,75,2012-11-08 07:31:30 -0500,1352377890
horribleforever,90,2012-11-08 07:31:35 -0500,1352377895
TheoryThought,75,2012-11-08 07:31:41 -0500,1352377901
mander_rose,89,2012-11-08 07:31:46 -0500,1352377906
xhale_oxygen,85,2012-11-08 07:31:52 -0500,1352377912
Hi_its_Sarah,66,2012-11-08 07:31:57 -0500,1352377917
paperbaglunches,89,2012-11-08 07:32:02 -0500,1352377922
RosanaTheSelkie,89,2012-11-08 07:32:09 -0500,1352377929
LyraSilvatongue,73,2012-11-08 07:32:15 -0500,1352377935
LarryMcMurty,81,2012-11-08 07:32:20 -0500,1352377940
apple_of_war,93,2012-11-08 07:32:26 -0500,1352377946
--Roxy--,75,2012-11-08 07:32:31 -0500,1352377951
twolfgan,74,2012-11-08 07:32:36 -0500,1352377956
ldyred,67,2012-11-08 07:32:42 -0500,1352377962
masticatrix,83,2012-11-08 07:32:47 -0500,1352377967
coppenh,84,2012-11-08 07:32:52 -0500,1352377972
chandria,96,2012-11-08 07:32:58 -0500,1352377978
scarletesk,92,2012-11-08 07:33:03 -0500,1352377983
shakeyourkittyx,94,2012-11-08 07:33:09 -0500,1352377989
laurajut,84,2012-11-08 07:33:15 -0500,1352377995
daft_funk,85,2012-11-08 07:33:20 -0500,1352378000
violetprison2,87,2012-11-08 07:33:26 -0500,1352378006
valern,58,2012-11-08 07:33:31 -0500,1352378011
DrZaiusDrZaius,87,2012-11-08 07:33:36 -0500,1352378016
SoftlyRaining,90,2012-11-08 07:33:42 -0500,1352378022
KCupidLetsDance,75,2012-11-08 07:33:47 -0500,1352378027
AmusedAbsurdity,96,2012-11-08 07:33:52 -0500,1352378032
nhs0213,75,2012-11-08 07:33:58 -0500,1352378038
jetergirl123,84,2012-11-08 07:34:03 -0500,1352378043
tetraodontidae,90,2012-11-08 07:34:09 -0500,1352378049
ghostxbaby,91,2012-11-08 07:34:14 -0500,1352378054
jessmakesthings,86,2012-11-08 07:34:19 -0500,1352378059
fitsandfevers,82,2012-11-08 07:34:25 -0500,1352378065
foureyedfuried,89,2012-11-08 07:34:31 -0500,1352378071
polka-dotted,89,2012-11-08 07:34:36 -0500,1352378076
Morrgain,88,2012-11-08 07:34:41 -0500,1352378081
mizztori,90,2012-11-08 07:34:47 -0500,1352378087
ElectricLightz,77,2012-11-08 07:34:52 -0500,1352378092
Amanda96923,82,2012-11-08 07:34:58 -0500,1352378098
laura0926,87,2012-11-08 07:35:03 -0500,1352378103
madisonmcevoy,67,2012-11-08 07:35:08 -0500,1352378108
neonmarshmallow,86,2012-11-08 07:35:14 -0500,1352378114
hyphyann,71,2012-11-08 07:35:19 -0500,1352378119
Jcwelch,77,2012-11-08 07:35:25 -0500,1352378125
ajhailes,89,2012-11-08 07:35:30 -0500,1352378130
ADudek,88,2012-11-08 07:35:35 -0500,1352378135
Egaltino,87,2012-11-08 07:35:41 -0500,1352378141
of-california,84,2012-11-08 07:35:46 -0500,1352378146
fiona730,87,2012-11-08 07:35:52 -0500,1352378152
tiana826,86,2012-11-08 07:35:57 -0500,1352378157
Jacq08,82,2012-11-08 07:36:03 -0500,1352378163
jeunething,85,2012-11-08 07:36:08 -0500,1352378168
ilikeyoumaude,86,2012-11-08 07:36:13 -0500,1352378173
transluce,84,2012-11-08 07:36:19 -0500,1352378179
bess_intentions,81,2012-11-08 07:36:24 -0500,1352378184
leevg,86,2012-11-08 07:36:30 -0500,1352378190
V-Lovely,93,2012-11-08 07:36:36 -0500,1352378196
discotrax,88,2012-11-08 07:36:41 -0500,1352378201
fiona730,87,2012-11-08 07:36:46 -0500,1352378206
srjb,75,2012-11-08 07:36:52 -0500,1352378212
noahofpleasure,78,2012-11-08 07:36:57 -0500,1352378217
raccha,83,2012-11-08 07:37:03 -0500,1352378223
debaser_taco,84,2012-11-08 07:37:09 -0500,1352378229
theoremsforfree,82,2012-11-08 07:37:15 -0500,1352378235
synaptic_self,91,2012-11-08 07:37:20 -0500,1352378240
Awesommania,90,2012-11-08 07:37:25 -0500,1352378245
LaBelleVitaLisa,69,2012-11-08 07:37:31 -0500,1352378251
JustineBelle,87,2012-11-08 07:37:36 -0500,1352378256
fit_grrl,83,2012-11-08 07:37:42 -0500,1352378262
InnerOctopus,91,2012-11-08 07:37:47 -0500,1352378267
clementinetime,75,2012-11-08 07:37:52 -0500,1352378272
horribleforever,90,2012-11-08 07:37:58 -0500,1352378278
Awhitneyfeld,69,2012-11-08 07:38:03 -0500,1352378283
Alexp7,69,2012-11-08 07:38:08 -0500,1352378288
bitch_cake,87,2012-11-08 07:38:14 -0500,1352378294
sunny_dd,91,2012-11-08 07:38:19 -0500,1352378299
Elizca,85,2012-11-08 07:38:25 -0500,1352378305
laura0926,87,2012-11-08 07:38:30 -0500,1352378310
Stephie_617,81,2012-11-08 07:38:36 -0500,1352378316
Lady_Tenar,85,2012-11-08 07:38:41 -0500,1352378321
scarletesk,92,2012-11-08 07:38:47 -0500,1352378327
lyndsey412,78,2012-11-08 07:38:52 -0500,1352378332
SarahhhV,75,2012-11-08 07:38:57 -0500,1352378337
ElectricLightz,77,2012-11-08 07:39:03 -0500,1352378343
Amanda96923,82,2012-11-08 07:39:08 -0500,1352378348
watermelontrout,82,2012-11-08 07:39:13 -0500,1352378353
amarillita,69,2012-11-08 07:39:19 -0500,1352378359
ittotb,73,2012-11-08 07:39:24 -0500,1352378364
kalibud12,81,2012-11-08 07:39:30 -0500,1352378370
undahscoahtaco,83,2012-11-08 07:39:35 -0500,1352378375
phineasgage89,80,2012-11-08 07:39:40 -0500,1352378380
tckxpatchik99,73,2012-11-08 07:39:46 -0500,1352378386
djskillet,86,2012-11-08 07:39:52 -0500,1352378392
vividskye,86,2012-11-08 07:39:57 -0500,1352378397
neonmarshmallow,86,2012-11-08 07:40:02 -0500,1352378402
AmusedAbsurdity,96,2012-11-08 07:40:08 -0500,1352378408
fitsandfevers,82,2012-11-08 07:40:13 -0500,1352378413
teainabox,74,2012-11-08 07:40:19 -0500,1352378419
jme_fay,75,2012-11-08 07:40:24 -0500,1352378424
lokiiagobaelish,80,2012-11-08 07:40:29 -0500,1352378429
Untamable_Kate,76,2012-11-08 07:40:35 -0500,1352378435
nola67,87,2012-11-10 16:00:11 -0500,1352581211
CHHEELLLSSS,90,2012-11-11 13:54:22 -0500,1352660062
eapLoyola,85,2012-11-11 13:54:26 -0500,1352660066
valadamski,79,2012-11-11 13:54:29 -0500,1352660069
hmeleu,82,2012-11-11 13:54:33 -0500,1352660073
papagena71,78,2012-11-11 13:54:36 -0500,1352660076
thedirgni,86,2012-11-11 13:54:39 -0500,1352660079
mickaWhat,90,2012-11-11 13:54:43 -0500,1352660083
melissakaitlyn,85,2012-11-11 13:54:46 -0500,1352660086
loveyanks,94,2012-11-11 13:54:50 -0500,1352660090
shutterbabe8,83,2012-11-11 13:54:53 -0500,1352660093
_DanielleMarie_,91,2012-11-11 13:54:56 -0500,1352660096
rachelwbd,83,2012-11-11 13:55:00 -0500,1352660100
kmz86,81,2012-11-11 13:55:03 -0500,1352660103
mpach,87,2012-11-11 13:55:07 -0500,1352660107
Linds_86,91,2012-11-11 13:55:10 -0500,1352660110
robertmii,71,2012-11-11 13:55:14 -0500,1352660114
la_zawa,88,2012-11-11 13:55:17 -0500,1352660117
goodforpinky,87,2012-11-11 13:55:21 -0500,1352660121
Lauraconteuse,87,2012-11-11 13:55:24 -0500,1352660124
danni3124,96,2012-11-11 13:55:28 -0500,1352660128
__meg__,87,2012-11-11 13:55:31 -0500,1352660131
RNAbubble,90,2012-11-11 13:55:34 -0500,1352660134
jme3345,83,2012-11-11 13:55:39 -0500,1352660139
mmeghannn,86,2012-11-11 13:55:42 -0500,1352660142
freshandrad,82,2012-11-11 13:55:46 -0500,1352660146
Sweetie12235,71,2012-11-11 13:55:49 -0500,1352660149
deeawnah9,82,2012-11-11 13:55:53 -0500,1352660153
nhs0213,87,2012-11-11 13:55:56 -0500,1352660156
BGO970,84,2012-11-11 13:55:59 -0500,1352660159
PamHaleN,95,2012-11-11 13:56:03 -0500,1352660163
sweetcheekz8,91,2012-11-11 13:56:07 -0500,1352660167
Missy1019,91,2012-11-11 13:56:11 -0500,1352660171
amelia__pond,79,2012-11-11 13:56:14 -0500,1352660174
curlyneighbor,82,2012-11-11 13:56:18 -0500,1352660178
angora31,75,2012-11-11 13:56:21 -0500,1352660181
christinevino,94,2012-11-11 13:56:24 -0500,1352660184
SilverHolly8,91,2012-11-11 13:56:28 -0500,1352660188
verdictless,79,2012-11-11 13:56:31 -0500,1352660191
DBabineau,90,2012-11-11 13:56:35 -0500,1352660195
B1uBird,85,2012-11-11 13:56:38 -0500,1352660198
Flowers53,87,2012-11-11 13:56:41 -0500,1352660201
wunderdome,82,2012-11-11 13:56:45 -0500,1352660205
greatexperiment,83,2012-11-11 13:56:48 -0500,1352660208
fiona730,87,2012-11-11 13:56:52 -0500,1352660212
ThreeToTheBeach,84,2012-11-11 13:56:56 -0500,1352660216
Lauren528,87,2012-11-11 13:56:59 -0500,1352660219
CambLady,89,2012-11-11 13:57:03 -0500,1352660223
Heartsthetank,84,2012-11-11 13:57:06 -0500,1352660226
Lissa_Miss,82,2012-11-11 13:57:10 -0500,1352660230
xnaughtykittenx,89,2012-11-11 13:57:13 -0500,1352660233
ciao_cara,90,2012-11-11 13:57:17 -0500,1352660237
skigurl3,92,2012-11-11 13:57:20 -0500,1352660240
gilagarta,83,2012-11-11 13:57:24 -0500,1352660244
ghostxbaby,85,2012-11-11 13:57:27 -0500,1352660247
vidivichi,81,2012-11-11 13:57:31 -0500,1352660251
jessstein,89,2012-11-11 13:57:34 -0500,1352660254
theungoddess,89,2012-11-11 13:57:38 -0500,1352660258
gypsybeats,89,2012-11-11 13:57:41 -0500,1352660261
discretely,80,2012-11-11 13:57:45 -0500,1352660265
valern,84,2012-11-11 13:57:48 -0500,1352660268
ComingUpR0s3s,83,2012-11-11 13:57:52 -0500,1352660272
Hayitsmeg,72,2012-11-11 13:57:55 -0500,1352660275
Veronique101,91,2012-11-11 13:57:59 -0500,1352660279
audreyarnold,80,2012-11-11 13:58:02 -0500,1352660282
__meg__,87,2012-11-11 13:58:06 -0500,1352660286
PamHaleN,95,2012-11-11 13:58:09 -0500,1352660289
shortnsouthern,89,2012-11-11 13:58:13 -0500,1352660293
MelleBelle1231,82,2012-11-11 13:58:17 -0500,1352660297
labrat_12,75,2012-11-11 13:58:20 -0500,1352660300
bucoedgrrl,90,2012-11-11 13:58:24 -0500,1352660304
luccasaurus,85,2012-11-11 13:58:27 -0500,1352660307
hyphyann,79,2012-11-11 13:58:31 -0500,1352660311
silver_magpie,81,2012-11-11 13:58:34 -0500,1352660314
priya106,83,2012-11-11 13:58:38 -0500,1352660318
ab01,92,2012-11-11 13:58:41 -0500,1352660321
el_gson11,88,2012-11-11 13:58:45 -0500,1352660325
clee71184,83,2012-11-11 13:58:48 -0500,1352660328
Jean_Riv,80,2012-11-11 13:58:51 -0500,1352660331
SassySingerNYC,81,2012-11-11 13:58:55 -0500,1352660335
kaitlin3,83,2012-11-11 13:58:58 -0500,1352660338
redheadalx,86,2012-11-11 13:59:02 -0500,1352660342
lizzie19852002,84,2012-11-11 13:59:05 -0500,1352660345
jrs05001,83,2012-11-11 13:59:09 -0500,1352660349
mikenziira,87,2012-11-11 13:59:12 -0500,1352660352
I_am_Grack,83,2012-11-11 13:59:16 -0500,1352660356
francasa,85,2012-11-11 13:59:19 -0500,1352660359
Stags5,89,2012-11-11 13:59:23 -0500,1352660363
mander_rose,83,2012-11-11 13:59:26 -0500,1352660366
buffiemouse,84,2012-11-11 13:59:30 -0500,1352660370
JAK725,94,2012-11-11 13:59:34 -0500,1352660374
AmandaEich,76,2012-11-11 13:59:37 -0500,1352660377
zoerphl1,85,2012-11-11 13:59:41 -0500,1352660381
wunderdome,82,2012-11-11 13:59:44 -0500,1352660384
secsmiles,77,2012-11-11 13:59:47 -0500,1352660387
ashbots,81,2012-11-11 13:59:51 -0500,1352660391
Susalos,78,2012-11-11 13:59:54 -0500,1352660394
BillyFinch,85,2012-11-11 13:59:58 -0500,1352660398
LaBoleyn,88,2012-11-11 14:00:01 -0500,1352660401
orangeorange8,81,2012-11-11 14:00:05 -0500,1352660405
ekstau10,76,2012-11-11 14:00:08 -0500,1352660408
fox-confessor,81,2012-11-11 14:00:12 -0500,1352660412
laura_blossom,81,2012-11-11 14:00:15 -0500,1352660415
bucoedgrrl,90,2012-11-11 14:00:19 -0500,1352660419
Sarahjg27,80,2012-11-11 14:00:22 -0500,1352660422
jessstein,89,2012-11-11 14:00:26 -0500,1352660426
G_Luce,88,2012-11-11 14:00:29 -0500,1352660429
cutesweetiepie,88,2012-11-11 14:00:33 -0500,1352660433
mint_and_basil,81,2012-11-11 14:00:36 -0500,1352660436
krismissmazz,78,2012-11-11 14:00:39 -0500,1352660439
bostonsoprano,86,2012-11-11 14:00:43 -0500,1352660443
disadulation,93,2012-11-11 14:00:47 -0500,1352660447
iceonraindrops,82,2012-11-11 14:00:51 -0500,1352660451
Malenkaya_Sova,83,2012-11-11 14:00:54 -0500,1352660454
AmusedAbsurdity,94,2012-11-11 14:00:58 -0500,1352660458
Lots_of_Pie,77,2012-11-11 14:01:01 -0500,1352660461
brm079,81,2012-11-11 14:01:05 -0500,1352660465
DBabineau,90,2012-11-11 14:01:08 -0500,1352660468
JAK725,94,2012-11-11 14:01:12 -0500,1352660472
Jauster,78,2012-11-11 14:01:15 -0500,1352660475
Ev5484,84,2012-11-11 14:01:19 -0500,1352660479
mg423,84,2012-11-11 14:01:22 -0500,1352660482
kkinsey,92,2012-11-11 14:01:26 -0500,1352660486
schmeadeinabox,87,2012-11-11 14:01:29 -0500,1352660489
becca1122,78,2012-11-11 14:01:33 -0500,1352660493
sojb_taco,84,2012-11-11 14:01:36 -0500,1352660496
loveyanks,94,2012-11-11 14:01:40 -0500,1352660500
Melissa_Grace1,82,2012-11-11 14:01:43 -0500,1352660503
Etibkrahs,80,2012-11-11 14:01:47 -0500,1352660507
allgoodreasons,85,2012-11-11 14:01:50 -0500,1352660510
fernicusasaurus,92,2012-11-11 14:01:54 -0500,1352660514
pop_quiz_kid,69,2012-11-11 14:01:57 -0500,1352660517
insrtwittyremrk,92,2012-11-11 14:02:00 -0500,1352660520
maliajane,84,2012-11-11 14:02:04 -0500,1352660524
christinevino,94,2012-11-11 14:02:08 -0500,1352660528
christinevino,94,2012-11-11 14:02:11 -0500,1352660531
everkate18,81,2012-11-11 14:02:15 -0500,1352660535
DeliberateLivin,81,2012-11-11 14:02:18 -0500,1352660538
Sparkle_08,81,2012-11-11 14:02:22 -0500,1352660542
mapittome,91,2012-11-11 14:02:25 -0500,1352660545
aglauferin,84,2012-11-11 14:02:28 -0500,1352660548
xhale_oxygen,91,2012-11-11 14:02:32 -0500,1352660552
rivalries,83,2012-11-11 14:02:35 -0500,1352660555
brdlstnr,65,2012-11-11 14:02:39 -0500,1352660559
discotrax,77,2012-11-11 14:02:42 -0500,1352660562
littlestarllo,84,2012-11-11 14:02:46 -0500,1352660566
fiona730,87,2012-11-11 14:02:50 -0500,1352660570
SamJo1988,77,2012-11-11 14:02:53 -0500,1352660573
NatashaXNata,80,2012-11-11 14:02:56 -0500,1352660576
melzanda,66,2012-11-11 14:03:00 -0500,1352660580
ErinMur,89,2012-11-11 14:03:03 -0500,1352660583
TutMirLad,74,2012-11-11 14:03:07 -0500,1352660587
karamsto,85,2012-11-11 14:03:10 -0500,1352660590
kateekate,89,2012-11-11 14:03:14 -0500,1352660594
Jean_Riv,80,2012-11-11 14:03:17 -0500,1352660597
ersatzzzzz,88,2012-11-11 14:03:21 -0500,1352660601
shortnsouthern,89,2012-11-11 14:03:25 -0500,1352660605
